tree_number,lambda.sim,mu_0.sim,beta.sim,time_decline,time80,final_rich80,time50,time20,time_s20,ntip80,ntip50,ntip20,ntip_s20,mu_f.sim.80,mu_f.sim.50,mu_f.sim.20,mu_f.sim.s20,lambda.fit.80,mu_f.fit.80,beta.fit.80,lambda.fit.50,mu_f.fit.50,beta.fit.50,lambda.fit.20,mu_f.fit.20,beta.fit.20,lambda.fit.s20,mu_f.fit.s20,beta.fit.s20,cga.80,cga.50,cga.20,cga.s20,gamma.80,gamma.50,gamma.20,gamma.s20,decline.length.80,decline.length.50,decline.length.20,gamma.orig.80,gamma.orig.50,gamma.orig.20,gamma.orig.s20
13,4.833718375,6.276415933,0.414365959,3.548275165,6.448275165,139.3251969,5.348275165,4.548275165,2.7,30,125,293,353,5.84260506001163,5.59210580560034,5.32314039894161,4.22606489414469,1.88293980253359,1.78897725366822,912.957834345655,3.62725703107296,3.43170690269568,1180.631052764,4.07346982804782,3.63605872132753,63.2756452683093,4.43789462771039,2.9080345738837,1517.51217016287,6.3438956487,5.24389564889,4.44389564936,2.59562048501,0.391750797674469,0.394415378658011,0.359821091801812,0.17527697230928,2.90000000143105,1.80000000143105,1.00000000143105,3.59045536780517,7.5764720121041,10.6314803017292,5.68773099962271
14,4.883882136,6.099603793,0.393591344,4.097869491,7.397869491,336.0310012,6.197869491,5.297869491,3.1,380,731,1190,1144,5.76790022573558,5.56765282845512,5.34152788524503,4.29905653538411,3.77028027883048,3.62950367738139,900.836778991843,4.63692201744456,4.42824783406936,1049.17964987554,3.89356056493139,3.48583066554116,1070.52691110488,4.12521731463322,2.84391563881181,648.780036865456,7.26936896064,6.06936896154,5.16936896204,2.97149946994,0.473836501347209,0.452730396865103,0.352283626458022,0.192150821894902,3.30000000062385,2.10000000062385,1.20000000062385,15.9564046085002,21.1721053365318,21.0310669574456,11.2469800748397
15,4.855912054,5.321653909,0.547647307,4.447950107,9.747950107,178.7209502,7.447950107,6.047950107,3.2,557,1735,2757,2439,5.29609206440133,5.23157468044083,5.12774358006867,4.39917174918727,4.27494378802469,4.18895198706038,424.28695901994,4.46522328404121,4.27613213106145,886.171441020982,4.24810123989515,3.90537563671505,131.02989625,4.62409451312319,3.50276313946752,1537.40523815588,9.54335260838,7.24335260937,5.84335260893,2.99540250224,0.547181916042372,0.47032893548792,0.394999016299596,0.230003761120514,5.30000000000675,3.00000000000675,1.60000000000675,22.327436081891,33.9126405635109,35.9101685053658,19.6663303383569
16,5.662078061,7.547682601,0.505825653,2.742035894,5.042035894,82.59104518,4.142035894,3.542035894,2,143,274,383,440,6.95857741230056,6.61892494063989,6.28960108175782,4.80320905545814,4.4005567404542,4.23832015054799,71.0346379583333,5.40221492921902,5.0938139424572,418.497253145092,4.55994608805896,4.01632657944066,182.87085880409,3.48611982669267,206.948497907312,-0.00745596759724104,5.026354066,4.12635406605,3.52635406605,1.98431817148,0.458705301265749,0.418671715564581,0.333102748871364,0.173700214517406,2.30000000219508,1.40000000219508,0.800000002195078,9.43417532655263,11.9596563670388,11.261632004837,6.29648303291116
17,6.391877201,7.749878615,0.769667534,2.262877195,4.662877195,37.42341751,3.762877195,3.062877195,1.6,16,20,16,48,7.53575204953083,7.32181661357888,7.01622623329669,5.48796966190674,3.65170310145518,25.2020427247448,0.224905574401607,9.42083377992011,9.72584953624086,2439.47389241086,4.23176177258239,4.20707837709344,51.7832740238149,4.88264185064459,3.58535332519133,3436.10346070341,0.921257308437,2.685318476,2.74404764107,1.305370942291,0.159378086149719,0.589412236219046,0.4891863457422,0.201643865527993,2.400000000171,1.500000000171,0.800000000170999,1.03288804934484,4.33127768066835,3.17028985995689,2.36877907237037
18,2.462851504,2.679245127,0.343323037,7.328932264,17.62893226,53.42062452,13.12893226,10.22893226,5.1,15,94,121,271,2.67294309700938,2.64970275804441,2.59929026295401,2.21410306151484,2.71966737139497,2.78982983080976,396.211358742525,2.14156974809475,2.07862865009435,504.976473471661,2.4936922856351,2.40837822885109,640.820817580381,1.96694875891732,1.38802578955221,48.0272291796203,17.54055892,13.0405589262,10.140558923737,5.0116266599,0.770978809169089,0.493531132495978,0.480728217082032,0.205071911810426,10.2999999843675,5.7999999843675,2.8999999843675,4.81476112006854,8.19915496456815,9.08309219789694,5.82563066405359
19,5.378381687,6.566758787,0.823770679,2.075130646,4.575130646,11.62901911,3.575130646,2.975130646,1.4,7,12,49,72,6.41520854873839,6.22136407539445,6.00055715102513,4.49428818141701,3.76423272166709,4.38635012508283,52.7979359633567,1.69916449126634,1.51166315935289,115.887522518861,3.6987135630558,3.25747782327062,1852.82196691895,5.30805178703282,3.61647255841224,42.0475891544907,1.88333669277,3.5133587022,2.9133587015,1.33822805587,0.588863187643148,0.363734922069058,0.325837230253712,0.201155854177915,2.50000000076356,1.50000000076356,0.900000000763559,2.28065731893653,1.99225821769607,3.86910273672552,2.91502526759371
20,7.057352203,8.013690575,0.773403584,2.748623007,5.648623007,132.556103,4.548623007,3.748623007,2,125,349,562,637,7.91217203908963,7.77599628694572,7.5723979468814,6.30736165406034,4.42701829670267,4.29765479362594,844.206633993249,6.3156604021875,6.07058017513962,636.238383995099,5.86609530942665,5.40351451764032,688.588092499206,3.69257294850329,164.975670114035,-0.0110605412513579,5.6283622244,4.52836222514,3.72836222487,1.97973921864,0.478922845524301,0.469226030383678,0.388032212221591,0.198330318203038,2.90000000105847,1.80000000105847,1.00000000105847,9.19980744011088,15.1393580894567,15.9045878969641,8.6563856950102
21,4.675597544,4.978149447,0.658077773,4.255668212,11.15566821,67.21746683,8.055668212,6.155668212,2.9,123,197,305,274,4.97492256543215,4.9533317420684,4.89149701560761,4.23982160059972,3.81391650503296,3.69638903060488,605.488783766216,4.82265507535146,4.68114771489242,845.350814375705,4.50340631544253,4.27984284190915,1024.55387729577,3.90148336059739,2.88679496298335,1577.31715182241,11.12137086685,8.02137086671,6.1213708672,2.86570265509,0.470673693467516,0.503740656458168,0.446360277448141,0.219858605554461,6.8999999957607,3.7999999977607,1.8999999977607,8.96753825959021,12.1838610319886,13.4575958116885,6.28041798386566
22,5.353136397,7.208599646,0.510059875,2.660747064,4.960747064,51.8708738,4.160747064,3.460747064,2,15,48,124,166,6.63452929002755,6.34526718103848,5.97481487604011,4.60952634558286,3.3084528760309,3.49726905573687,6.28287846198999,2.95823660628283,2.72995978764858,18.1927941659185,5.06284227318924,4.68937738114825,1723.71973040585,4.42791008860244,2.80112352713404,20.988642756286,4.91461907672,4.11461907637,3.414619076,1.95387201205,0.638459213117526,0.382179128393231,0.383146192579971,0.178490768621679,2.30000000214575,1.50000000214575,0.80000000214575,3.98717650797796,4.48958820970905,7.33001826663491,3.95911677091162
23,8.285646817,9.476207003,0.802682506,2.584284787,5.184284787,280.4124339,4.184284787,3.484284787,1.9,48,176,396,381,9.32850382507733,9.14660455955582,8.89809653843878,7.41418435378522,5.34710804228277,5.29961432852623,25.7115709742671,6.27078222516236,6.01729092918454,68.3094136590789,7.29413596015616,6.74119130966243,1865.53016979304,8.0279194607461,5.9270509268485,2886.39408745103,4.84172343525,3.84172343452,3.14172343482,1.557438648033,0.569027905435684,0.46882816385671,0.396099552525302,0.216782985155666,2.59999999863946,1.59999999863946,0.899999998639457,6.68456434546815,10.7114667647145,13.6179924810414,7.30979882325518
24,4.284703711,4.627003325,0.547324161,4.757652729,11.35765273,98.54137244,8.457652729,6.657652729,3.4,23,106,169,218,4.61776512597318,4.5818263739803,4.50600574887327,3.90735506841749,3.68969396609917,3.76470678201276,658.883881264885,3.04106525492697,2.93960738886174,11.5481905288071,4.011761309168,3.78894708764604,251.075910853745,2.29972414936459,82.2261968506501,-0.00949089611402965,10.520087074,7.7632272522,5.96322725209,2.7055745235,0.654325278403809,0.496935262955928,0.431798809579672,0.205557086571685,6.59999999841303,3.69999999741303,1.89999999741303,5.19354588959875,8.777626816945,9.66496540030876,5.23262915408839
25,1.135533044,2.151540623,0.061916799,12.11792853,19.91792853,82.95637577,17.11792853,14.91792853,9.5,8,33,73,102,1.52470455239524,1.40604289002263,1.2972520441457,0.956745693118151,0.101994491952077,3.21917938739419,2.98383339790553e-08,0.884406596089027,0.842058973586113,118.854612382872,0.399150219773689,32.0067888898029,-0.000896235369343558,1.14582685062239,0.766236160359056,23.763793349329,16.331621124,13.5316211261,12.6929853903,7.2750568649,0.269135455046729,0.387974005856887,0.291994942387862,0.174089776993518,7.79999999190205,4.99999999190205,2.79999999190204,1.14184503192762,3.74148581682725,4.26152588622424,3.01532338831109
26,7.226143326,8.134775297,0.682279639,3.212705073,6.312705073,429.4781817,5.112705073,4.212705073,2.4,529,1325,2335,2518,8.02517136396851,7.88623404743316,7.67549508791984,6.55279568001129,5.96030640675127,5.80711172519322,1103.83781755732,5.89700562179857,5.60478130184928,217.104456104422,6.54817222047211,6.04642133826219,1421.11252318052,6.58669874940986,4.96142090645927,1917.41709661202,6.21549578065,5.0154957807187,4.1154957807187,2.3027907079187,0.52305569134048,0.453631529527438,0.39636128104163,0.227972060688482,3.09999999957991,1.89999999957991,0.999999999579909,20.7976309256905,28.5787863602286,33.1595951950205,19.8060362998497
27,8.739246876,9.752851787,0.985776209,2.296714525,4.996714525,138.0956643,3.896714525,3.196714525,1.6,32,61,103,157,9.6820649751326,9.54349779932096,9.33544139701405,7.73845900960008,5.63734493643848,5.65628188672013,30.1992556510943,9.66249901480515,9.58422512620462,99.785042454478,6.22724678875811,5.78261391737288,72.171820271026,6.76075190578236,4.67241658750712,39.868730395301,4.83887282789,3.73887282919,3.0388728286,1.442158303941,0.602962629827899,0.5659664589595,0.408748407997269,0.20033367533993,2.69999999950534,1.59999999950534,0.899999999505338,5.72020576266343,7.5296940032173,7.11504069526039,4.31996705843575
28,5.441821051,5.915116111,0.69453389,3.6363199,8.5363199,90.44328456,6.4363199,5.0363199,2.6,96,358,454,350,5.89937142455604,5.84742031309022,5.73611866193381,4.94299704567996,3.66199146863988,3.58939487849153,801.427847017978,4.93859159377507,4.72647534386404,1027.07076043282,5.73997546152892,5.39366003249079,162.865279451035,4.82243016512178,3.66946923702325,1920.39924910529,8.3437331984,6.24373319897,4.84373319869,2.40741329899,0.532868556848316,0.470244902154607,0.430886775526961,0.231486819182801,4.89999999825877,2.79999999825877,1.39999999825877,8.94838474158801,15.3677300284251,15.8669338079975,7.47956803187236
29,7.566120049,9.461042858,0.723808845,2.221587265,4.121587265,102.9277912,3.421587265,2.921587265,1.6,402,929,1579,1370,8.98204478386256,8.66602643817184,8.31935024234254,6.48947870900362,6.09357401901232,5.85387408523697,965.627324829553,6.27046246401429,5.78228628745097,1417.59679225714,6.79449027783701,6.00134124133631,1889.41667390945,4.7245950432505,120.64371758467,-0.0220775541939822,4.069375825608,3.369375826658,2.869375825958,1.547788561208,0.456225855638587,0.390822269967899,0.34173940105219,0.170822558468205,1.90000000046558,1.20000000046558,0.700000000465578,15.8041272338523,20.6100856834865,23.5056100974485,10.9433149438633
30,2.646955808,4.067944288,0.159173383,6.60779473,10.80779473,278.7594004,9.30779473,8.10779473,5.2,363,797,1396,1199,3.33974131969946,3.14336400498188,2.94876832513847,2.29003842310672,2.56978873982343,2.48711977189344,181.658112049416,2.34245790989497,2.17350448072193,425.167224942717,2.20659065572015,1.89376629287324,683.935959757006,2.70129932766026,1.97993214075225,438.434952516726,10.3233831199172,8.8233831212872,7.6233831210972,4.7155883908872,0.468794201734251,0.383539181574851,0.308653959530768,0.215377236929188,4.20000000344418,2.70000000344418,1.50000000344419,15.4275321382509,18.7306965852957,19.9601530425414,12.9064708145341
31,1.757859994,2.119057078,0.264572342,6.687406292,14.58740629,13.72538085,11.38740629,9.187406292,4.7,9,32,40,19,2.07438707295312,2.01489649842245,1.93263881132823,1.50797182067361,0.752603873426435,0.898222958356608,1.34338447845837,1.35857990477781,1.23842233070053,738.883141372543,1.70412773433384,1.6614132307903,2.44647515444047,1.26543693299838,0.911974957274646,9.22915236292106,7.7784241853,7.5666221563,8.87124044249,4.38383415,0.50621875377215,0.301447290929154,0.41705456795677,0.237746132878787,7.8999999934806,4.6999999934806,2.4999999954806,2.31978575736709,2.85978010147063,4.45292425744155,1.6978469921167
32,1.773264528,2.326746872,0.202409949,7.094495751,13.79449575,25.14456263,11.19449575,9.394495751,5.2,4,12,16,40,2.18414121216754,2.08537251789122,1.97927386897165,1.51458908203502,3.29974742591942,4.04751466505147,2193.307331385,0.744962040951352,46.1004994554477,0.00559858532866353,1.25175899104667,96.6760965814177,0.00696274938203883,1.37021600044801,0.915375284434892,58.1628778843578,2.3041973957,3.6767832647,1.8767832648,5.0685925916,0.911726483142077,0.226864091353025,-0.0602845339313787,0.197538344449837,6.69999998543558,4.09999998543558,2.29999998643558,2.2332646686803,1.24258580321964,-0.390688432533636,2.10913236146762
33,2.766598342,2.991419171,0.393724917,6.573623652,16.37362365,51.38794977,11.97362365,9.373623652,4.6,60,232,464,572,2.98667555563443,2.96459806231149,2.91676443247434,2.50241619531114,1.93616522527032,1.9169741531334,6.12554741431668,2.7974708013403,2.71431310686158,589.696511759417,2.07263705555776,1.87878775862585,28.7903953504456,2.28044117657459,1.44198961079231,992.029841066023,15.69848243795,11.3887643735,8.78876437414,4.01514072154,0.562650826297771,0.498655754576471,0.376744695901515,0.163666505581007,9.80000000634213,5.40000000634213,2.80000000834213,7.42187413703845,13.0986150979727,14.0258361719876,6.76796127603852
34,6.34838494,7.601436856,0.530311228,3.399428648,6.299428648,446.7310001,5.199428648,4.399428648,2.6,27,81,92,179,7.33224217840423,7.11903515226989,6.86411378213777,5.68679976391765,4.11772528018824,4.11817247607225,1174.48898607833,6.99733512613734,6.81568372149903,142.140850788691,5.24633711896296,4.97228970330725,153.887488686356,5.21747730701191,3.81813728760625,23.8051616549593,5.468499106,4.3684991063,3.56849910689,1.76907045886,0.510284436342487,0.495675884282369,0.429741564143618,0.215893838822532,2.89999999964567,1.79999999964567,0.999999999645667,4.41919285028417,7.63083324384754,7.06137445737038,4.97493612618816
35,7.015642419,8.665112178,0.721138711,2.300321651,4.400321651,75.55136446,3.600321651,3.000321651,1.7,55,89,87,78,8.30232445982652,8.01915782933557,7.66944597866392,6.12204968542604,7.98989928122765,7.90715291523548,1097.27643249522,6.40242630362457,6.13518456543277,34.23050708607,6.06272299113768,5.51352981826087,2206.08815442183,7.54620638266492,5.90638033233948,1839.55829594759,3.91940148844,3.17574299332,2.57574299329,1.27542134229,0.548478716851715,0.465422537238018,0.368595957312763,0.236201057895886,2.0999999988668,1.2999999988668,0.699999998866803,6.9160534664973,7.51913120394427,5.88600542265845,3.56655776109948
36,7.655447904,8.873601968,0.984778534,2.016437278,4.316437278,40.77246569,3.416437278,2.716437278,1.4,12,70,70,120,8.74711980396309,8.5667387872096,8.26220469030479,6.63826753657044,4.57002554269672,4.72334622987786,203.174947724293,5.10671896707469,4.70789250031878,31.7734221987687,6.69710120444958,6.21361547771764,271.321388150495,5.8248608390037,2.81477384067483,2902.91944585574,3.7110635046,3.1613206866,2.46132068671,1.14488340827,0.617756158426905,0.400014884525929,0.400563580949764,0.106663411792975,2.2999999989098,1.3999999989098,0.699999998909804,3.38358983008151,5.7133553363875,5.72119228886714,2.00686011695446
37,3.483992312,3.674619412,0.684610044,4.322001566,14.32200157,14.23478615,9.422001566,6.722001566,2.7,62,113,115,95,3.67441666193798,3.66881389926172,3.63775468975407,3.09593473719451,2.43030648563909,2.41634231870772,5.51634720252835,3.89268828040283,3.81235240187185,14.8399005713982,2.59151036244254,2.36704814668662,521.42476547966,3.850841333966,3.03856909944575,108.474964254329,13.53698767,9.05390316156,6.3539031615,2.33190159571,0.509206687122872,0.540318262595361,0.370274654570811,0.252839092062662,10.0000000055165,5.10000000151652,2.40000000151652,6.83172460202524,9.85988304645269,6.81747940357313,4.22324545895036
38,7.448142152,8.776037623,0.735037558,2.569160792,4.969160792,166.0010412,4.069160792,3.469160792,1.9,64,165,233,214,8.54851254276233,8.33514812292885,8.09076495665558,6.60446058375397,8.01300549713094,7.96145922387968,283.143060229632,7.4353857611101,7.16947617703647,1704.71407750209,5.87317041428192,5.36208000718329,70.0006915893538,8.10920295581087,6.28850269985158,2767.69670393469,4.76723446388,3.86723446429,3.267234464389,1.69807367254084,0.561778166728471,0.474605173692348,0.377159783109542,0.23929337407946,2.40000000139368,1.50000000139368,0.900000001393678,7.6616327112425,10.4951076539462,9.9286909954283,6.03474927454485
39,4.93953939,6.030619876,0.727964317,2.348578478,5.048578478,13.64656866,4.048578478,3.248578478,1.6,10,61,92,38,5.87777552351728,5.71410051353016,5.46396191962624,4.14904919447366,2.64879882764491,2.90340254695438,6.00747887353955,2.99449593245593,2.5718149101666,81.9403153229393,2.97006814709432,2.04663915649451,27.8820923894643,3.38664746446835,77.7556083937874,0.0307130562177188,4.34178951227,3.50924593936,2.70924593906,1.06066746064,0.671595777685313,0.299949740136529,0.195788949766499,0.032630332517077,2.70000000047347,1.70000000047347,0.900000000473471,3.29013393747333,3.99057174470162,3.21714072892072,0.339104362724665
40,1.40691624,2.548598242,0.092381242,8.692683301,14.8926833,40.27536064,12.6926833,10.9926833,6.6,46,134,150,189,1.9047299446169,1.75962458660555,1.62545811320951,1.1634221112017,1.0356773545443,0.982149670913613,164.489323248314,1.07019826121309,0.929764236335477,60.0618885191968,0.515354526858666,47.8101425553491,-0.000803921566712206,1.41485996274321,0.920772333480983,646.080384399456,14.254240438,12.05424043959,10.35424043909,6.393863805,0.400733159951353,0.317541465658194,0.21287287492042,0.176117499530397,6.19999995589962,3.99999995589962,2.29999995589962,4.60407348377139,6.31899538180652,4.48550980707174,4.17142021528771
41,3.538813687,3.809321036,0.510000499,5.186087044,13.18608704,50.73068765,9.586087044,7.486087044,3.6,52,110,238,320,3.8047474605362,3.78063825233219,3.72561608575417,3.20191077239955,2.89387119291787,2.87779572118289,22.3994523405577,2.46944165752392,2.36541454992611,676.238297363272,3.00785071623025,2.81375084357333,33.1501560749744,3.39285116902379,2.52664343941113,195.413956769277,12.16549466,9.4993616515,7.399361652041,3.5132746078,0.557619803451579,0.458549400200497,0.428344185883231,0.226665369336347,7.99999999591375,4.39999999991375,2.29999999991375,6.82941994463708,8.25388920360894,11.3974974901781,7.00098842537172
42,8.67327497,9.187634496,0.990565136,2.910148144,7.110148144,284.1735723,5.210148144,4.110148144,2,55,310,600,723,9.17960959831668,9.13493411539683,9.03094841381579,7.92053778205551,7.17978103616356,7.174843319856,573.290713230016,8.47491799291481,8.31796352846575,1387.33737756513,6.43060504392839,5.9973243134245,87.2556758546474,7.49273694470095,5.67105933416431,2508.66376737458,6.74602633318,5.04542645924,3.94542645876,1.83527831471,0.613998581111146,0.549239698534122,0.42274721159729,0.232415178810838,4.19999999745137,2.29999999745137,1.19999999745137,7.74222751922427,16.695441405245,17.9057275086613,10.8091799681586
43,3.197206154,3.619962302,0.485214369,4.425720871,10.22572087,22.39475038,7.825720871,6.125720871,3.1,71,186,255,158,3.59461804410285,3.53875000500221,3.43467064576557,2.81559633612375,3.42603266381549,3.38891962561495,45.8174472794686,2.9325076512372,2.75479171354331,849.385168335831,2.95455069268487,2.66033945135823,14.6464508650556,2.78217791701129,1.60771980439732,245.191299561831,9.47359954666,7.16131291371,5.46131291376,2.43559204284,0.561957438540004,0.406260688659467,0.371103426162015,0.137954187784194,5.79999999773446,3.39999999873446,1.69999999873446,8.08515959553066,9.54496497776893,10.2238825530261,2.98440538632539
44,7.622468689,8.94742152,0.92813707,2.05787334,4.35787334,48.26135087,3.45787334,2.85787334,1.5,55,246,397,410,8.79070839913899,8.58611010163245,8.31685258504579,6.72374973356803,6.53170900368626,6.46191587013005,1537.86509827345,6.06391124481477,5.69142794515668,472.734718924217,6.82363912574911,6.20487526085161,2025.38880222409,6.68150971880677,4.39079984597695,298.358644860883,4.305187626,3.4051876253,2.805187625989,1.44731428535,0.532630130928762,0.419530957614009,0.374520760455817,0.176180628000981,2.29999999927112,1.39999999927112,0.799999999271122,6.71621040195565,11.3506192015351,12.8924385984459,6.16380460006414
45,4.63950082,4.704152131,0.6753215,6.348372493,32.84837249,127.7651537,18.64837249,11.34837249,3.9,193,357,325,330,4.70415212990747,4.7041361674304,4.70194343808955,4.36635450388276,4.68172744590938,4.67670977450213,98.5453828547241,4.93420572746059,4.87945603322666,415.427468290696,4.95523512060632,4.82623492837198,614.392568830348,4.95362402152904,4.24705638485992,115.868472893335,32.7199304886,18.51993049008,11.2199304895,3.7715579997,0.686376882868701,0.597401051265048,0.51722295214139,0.31717450623318,26.4999999794331,12.2999999794331,4.99999997943312,16.4300906302383,19.4957876757007,16.1005116432049,9.94937549426059
46,8.023807733,8.788562247,0.89890552,2.71624934,5.91624934,188.5748708,4.61624934,3.71624934,1.9,21,102,107,127,8.74548231727652,8.64995638267829,8.47729577608408,7.1957030420708,9.49586232696466,9.77334924730154,245.538774173868,8.71244112188054,8.49278848572477,652.516555748892,6.45780551203946,6.09592502607835,1321.35509904251,8.02961625071312,6.53225117903441,3175.30278873215,4.58835011052,4.264103986,3.36410398561,1.54785464543,0.711862484940246,0.508719249115095,0.418902671006829,0.267945753723576,3.20000000068082,1.90000000068082,1.00000000068082,5.37444390197928,8.81127586255634,7.43478486908978,5.18874720929202
47,6.788257626,7.648270414,0.98899167,2.209611687,5.109611687,28.61939304,3.909611687,3.109611687,1.5,43,150,216,221,7.59941469637285,7.48819237818041,7.2951338827596,5.91329710815019,3.98383702736024,3.89351301109653,119.11824002643,5.82384969136533,5.51341349041294,500.772859278387,5.00314900852251,4.34239954976422,1795.1338938076,5.92669473814148,3.76313203020327,3042.98206166619,4.9461359101,3.7461359107,2.94613591082,1.3365242235,0.484441946090441,0.430976678856202,0.316132820784098,0.160819330035791,2.89999999969346,1.69999999969346,0.899999999693458,5.37272108835206,9.08124212796671,8.01008455398423,4.12212287443577
48,0.78299879,0.785048858,0.156472339,38.01229903,100.012299,27.56938559,100.012299,100.012299,18.5,47,47,47,89,0.785048732526051,0.785048732526051,0.785048732526051,0.741625057741968,0.863396339575355,0.877326971036685,7.23581350389588,0.863396339575355,0.877326971036685,7.23581350389588,0.863396339575355,0.877326971036685,7.23581350389588,0.519877211104183,0.394888701248277,3.38107034303677,69.395742133,69.395742134,69.395742134,16.2186139722,0.662445264018774,0.662445263907788,0.662445263907788,0.242157710139991,62.0000021939547,62.0000021939547,62.0000021939547,7.69691842595606,7.69691842466652,7.69691842466652,3.91217753526647
49,3.589865862,5.276142904,0.226533919,5.0353261,8.3353261,313.102799,7.1353261,6.2353261,3.9,440,1143,1715,1773,4.47765764105163,4.22822847024705,3.99124088904916,3.09529655256813,2.56134092139267,2.43412707170068,80.2836480112796,2.85661851102049,2.6023832721572,518.728658706135,3.19757471291932,2.84333538261692,885.989558426404,3.46365075008259,2.47622186241278,465.792073144575,8.2779931117,7.0779931131,6.1779931126,3.84266701282,0.418141025101074,0.372847943939154,0.343933893692687,0.206909226488652,3.29999999954083,2.09999999954083,1.19999999954083,15.1572516892267,21.8139946404302,24.6555267411207,15.0816815042813
50,8.172528796,9.698096628,0.909882993,2.03274813,4.13274813,71.62346161,3.33274813,2.73274813,1.5,301,702,1198,1637,9.4723602874522,9.23065518845377,8.89119329644382,7.22095542920391,6.40221317398468,6.15485305989316,352.483225282204,7.17747457404171,6.79710845883843,366.085478036547,7.61259784773435,6.96005641214671,2104.67441149846,7.93004062275137,5.65102787442037,2915.27167246369,4.120167995788,3.326263225058,2.7262632252,1.49351509537,0.475100691774674,0.436803470860797,0.381028156706398,0.204720972146208,2.0999999997905,1.2999999997905,0.699999999790497,14.2292458897273,20.0168496903904,22.8235547813357,14.3377776493073
51,2.880817938,3.563095839,0.289880043,5.702179393,10.80217939,84.61037008,8.802179393,7.402179393,4.3,34,58,73,84,3.40753314338788,3.28532153642613,3.14628146229115,2.53865637382506,1.25656577655694,1.15712971182459,93.1474976534948,2.89855091533627,2.79829317377503,82.9068346435524,2.87677599259551,2.71028710212912,23.0664571259969,2.8654812981038,2.18068862805364,714.484613592225,8.830468058,6.9815184053,5.581518405,3.646607130748,0.371721691659748,0.460893878607884,0.417773569823074,0.225416999985009,5.0999999911722,3.0999999941722,1.6999999941722,3.64211388356226,5.97386743348234,6.09720451944153,3.5355274960084
52,7.051747551,8.923843873,0.683964042,2.283260308,4.383260308,83.6125227,3.583260308,3.083260308,1.7,97,347,513,739,8.47865900802076,8.15440550506465,7.84067856164076,6.13399365291262,5.74292261690215,5.59850032634298,294.328676390844,6.21890672275586,5.80373802167872,649.407784442485,5.46204010166833,4.85969195121665,89.7443768183399,4.00973835207791,206.573087267818,-0.00842912100677999,4.30688283893,3.50688283938,3.006882839372,1.62362253154,0.477254584974843,0.412576314390957,0.350528506390216,0.152227795457525,2.09999999817775,1.29999999817775,0.799999998177753,8.05698470773405,13.2731641942794,13.7244332634675,7.15794454298833
53,3.554069146,4.081247735,0.338352173,6.048782401,11.7487824,300.6138309,9.448782401,7.848782401,4.5,701,1632,2827,2996,4.00462207689209,3.91438993036406,3.7945279278253,3.19093458074887,3.06766113918325,2.98934936483565,583.328168351804,3.26290407610958,3.1217275656403,680.766723244116,3.03888791933681,2.78100506313306,735.401074870627,3.22729266811288,2.36225394258445,210.384384154635,11.71458048177,9.41458048227,7.81458048287,4.46579808175,0.521023099348167,0.464329779676199,0.38249274955197,0.216357280544835,5.70000000203771,3.40000000303771,1.80000000303771,23.8592173363674,32.4699012255717,35.212191948557,20.5049181196025
54,3.981606107,5.55536455,0.364742775,3.45804622,6.35804622,47.6858858,5.25804622,4.45804622,2.6,30,91,192,115,5.0089008385782,4.7391437095767,4.46258565470882,3.40328882150629,2.19462484161197,2.11545387427505,502.645831128452,2.60444896662609,2.30620287592189,113.568698398493,4.04114666579448,3.53678338630967,182.321915717194,3.67335600768374,2.38305044389835,155.971659833883,6.043576255,4.94357625535,4.1435762551,2.28553003524,0.371178762951472,0.327307014978447,0.332466140266509,0.175551821583649,2.89999999757356,1.79999999757356,0.999999997573564,3.40190955517038,5.34824069283021,7.9375203068411,3.23225182477996
55,4.381609024,5.082302359,0.71766375,2.760971743,6.460971743,12.95324531,4.960971743,3.960971743,1.9,8,14,13,14,5.03306195783353,4.93781239187958,4.78615006657499,3.78251165550734,8.3995016957906,9.26360971206225,27.3360277786113,2.61294253103003,3.04218935004734,2.9358787804698,6.10296793582564,6.953845321722,9.20388284080893,3.70828431826898,3.68664935901059,5.88087189568184,2.351630736503,2.85792043,1.85792043008,1.65990978202,0.845850656186017,0.40371535988932,0.584664220619499,0.359457875861891,3.69999999995148,2.19999999995148,1.19999999995148,3.58864040916134,2.42229215933592,3.35864024253804,2.15674725517134
56,4.168224204,5.186334937,0.539080696,3.020101804,6.220101804,21.0702264,4.920101804,4.120101804,2.1,7,27,50,63,5.00494560273711,4.82076754546229,4.62365261994863,3.51443977879314,2.47643389264246,11.1824710041907,0.427378141019291,1.75521455412958,1.54005966255938,11.3638386659624,4.65907268880598,4.43189175041214,1726.88923905453,3.00314728536368,1.72217814247812,53.1710972752848,0.744945617097,4.32632270814,3.526322707814,1.798889319,0.233009863287102,0.330274605233722,0.421491383073162,0.144049979437433,3.1999999997742,1.8999999997742,1.0999999997742,0.902443320013013,2.8602619835728,5.05789659687795,1.94867200251717
