tree_number,lambda.sim,mu_0.sim,beta.sim,time_decline,time80,final_rich80,time50,time20,time_s20,ntip80,ntip50,ntip20,ntip_s20,mu_f.sim.80,mu_f.sim.50,mu_f.sim.20,mu_f.sim.s20,lambda.fit.80,mu_f.fit.80,beta.fit.80,lambda.fit.50,mu_f.fit.50,beta.fit.50,lambda.fit.20,mu_f.fit.20,beta.fit.20,lambda.fit.s20,mu_f.fit.s20,beta.fit.s20
47,6.788257626,7.648270414,0.98899167,2.209611687,5.109611687,28.61939304,3.909611687,3.109611687,1.5,43,150,216,221,7.59941469637285,7.48819237818041,7.2951338827596,5.91329710815019,3.98383702736024,3.89351301109653,119.11824002643,5.82384969136533,5.51341349041294,500.772859278387,5.00314900852251,4.34239954976422,1795.1338938076,5.92669473814148,3.76313203020327,3042.98206166619
48,0.78299879,0.785048858,0.156472339,38.01229903,100.012299,27.56938559,100.012299,100.012299,18.5,47,47,47,89,0.785048732526051,0.785048732526051,0.785048732526051,0.741625057741968,0.863396339575355,0.877326971036685,7.23581350389588,0.863396339575355,0.877326971036685,7.23581350389588,0.863396339575355,0.877326971036685,7.23581350389588,0.519877211104183,0.394888701248277,3.38107034303677
49,3.589865862,5.276142904,0.226533919,5.0353261,8.3353261,313.102799,7.1353261,6.2353261,3.9,440,1143,1715,1773,4.47765764105163,4.22822847024705,3.99124088904916,3.09529655256813,2.56134092139267,2.43412707170068,80.2836480112796,2.85661851102049,2.6023832721572,518.728658706135,3.19757471291932,2.84333538261692,885.989558426404,3.46365075008259,2.47622186241278,465.792073144575
50,8.172528796,9.698096628,0.909882993,2.03274813,4.13274813,71.62346161,3.33274813,2.73274813,1.5,301,702,1198,1637,9.4723602874522,9.23065518845377,8.89119329644382,7.22095542920391,6.40221317398468,6.15485305989316,352.483225282204,7.17747457404171,6.79710845883843,366.085478036547,7.61259784773435,6.96005641214671,2104.67441149846,7.93004062275137,5.65102787442037,2915.27167246369
51,2.880817938,3.563095839,0.289880043,5.702179393,10.80217939,84.61037008,8.802179393,7.402179393,4.3,34,58,73,84,3.40753314338788,3.28532153642613,3.14628146229115,2.53865637382506,1.25656577655694,1.15712971182459,93.1474976534948,2.89855091533627,2.79829317377503,82.9068346435524,2.87677599259551,2.71028710212912,23.0664571259969,2.8654812981038,2.18068862805364,714.484613592225
52,7.051747551,8.923843873,0.683964042,2.283260308,4.383260308,83.6125227,3.583260308,3.083260308,1.7,97,347,513,739,8.47865900802076,8.15440550506465,7.84067856164076,6.13399365291262,5.74292261690215,5.59850032634298,294.328676390844,6.21890672275586,5.80373802167872,649.407784442485,5.46204010166833,4.85969195121665,89.7443768183399,4.00973835207791,206.573087267818,-0.00842912100677999
53,3.554069146,4.081247735,0.338352173,6.048782401,11.7487824,300.6138309,9.448782401,7.848782401,4.5,701,1632,2827,2996,4.00462207689209,3.91438993036406,3.7945279278253,3.19093458074887,3.06766113918325,2.98934936483565,583.328168351804,3.26290407610958,3.1217275656403,680.766723244116,3.03888791933681,2.78100506313306,735.401074870627,3.22729266811288,2.36225394258445,210.384384154635
54,3.981606107,5.55536455,0.364742775,3.45804622,6.35804622,47.6858858,5.25804622,4.45804622,2.6,30,91,192,115,5.0089008385782,4.7391437095767,4.46258565470882,3.40328882150629,2.19462484161197,2.11545387427505,502.645831128452,2.60444896662609,2.30620287592189,113.568698398493,4.04114666579448,3.53678338630967,182.321915717194,3.67335600768374,2.38305044389835,155.971659833883
55,4.381609024,5.082302359,0.71766375,2.760971743,6.460971743,12.95324531,4.960971743,3.960971743,1.9,8,14,13,14,5.03306195783353,4.93781239187958,4.78615006657499,3.78251165550734,8.3995016957906,9.26360971206225,27.3360277786113,2.61294253103003,3.04218935004734,2.9358787804698,6.10296793582564,6.953845321722,9.20388284080893,3.70828431826898,3.68664935901059,5.88087189568184
56,4.168224204,5.186334937,0.539080696,3.020101804,6.220101804,21.0702264,4.920101804,4.120101804,2.1,7,27,50,63,5.00494560273711,4.82076754546229,4.62365261994863,3.51443977879314,2.47643389264246,11.1824710041907,0.427378141019291,1.75521455412958,1.54005966255938,11.3638386659624,4.65907268880598,4.43189175041214,1726.88923905453,3.00314728536368,1.72217814247812,53.1710972752848
57,3.794670813,5.455403565,0.277595075,4.28446965,7.38446965,140.4721101,6.28446965,5.48446965,3.3,36,137,181,194,4.75302714583372,4.5022042253474,4.26517562681637,3.2727467662356,1.67064422833439,1.58700179487813,809.333543919549,3.03175261558935,2.82098155076658,981.154270292042,3.07581809900406,2.76602198492513,1049.51804647299,3.01607238114106,2.05823094265346,5.4507265304016
58,3.638807255,4.791900287,0.488248424,2.91752939,5.91752939,11.93120891,4.81752939,3.91752939,2,80,117,160,87,4.52537798291898,4.33588278100584,4.08424663584512,2.98713562093283,3.41126120792328,3.21777957539637,54.9088689096144,4.63072252927811,4.36697546745685,1348.39434174822,2.68131563249311,1.91871314266165,1205.67803269227,4.20727911844777,2.70340654557706,33.0009490716516
59,6.10812438,6.657854472,0.991431989,2.515679516,6.515679516,23.77247727,4.715679516,3.615679516,1.7,86,110,198,194,6.6474347593617,6.59578358701073,6.47313242878221,5.42372862903115,4.97537023997141,4.86728419319097,38.832906233926,5.19996658401506,4.99249667948138,1423.94684550526,4.82651239765958,4.28312536445489,362.040594614969,5.8203089016893,3.35125160972767,3451.58224162413
60,1.116268057,2.339612518,0.062983554,10.29470101,17.39470101,33.77645109,14.89470101,12.89470101,7.9,30,61,131,63,1.55737336685956,1.42397606670169,1.30105657940611,0.917113426349413,0.971486162930286,0.930541859921143,39.2952316979531,0.344943707147338,31.6098596244621,-0.000651769509888315,0.99052341235022,0.783819512988763,48.4424761652779,1.07784888631507,0.787374993531709,11.6685564059023
61,4.492740785,6.371364971,0.472999282,2.581978624,4.981978624,20.87190326,4.081978624,3.481978624,1.9,37,88,148,107,5.76765331411706,5.44728737314173,5.14403587864007,3.77758802959448,6.01673539057273,6.01170287797064,37.9722318225203,3.7261835590904,3.36669432756796,47.7727373381923,4.18044525513116,3.66976014582673,38.4245943353922,2.21422785002745,7.36787646591298,0.00552095374483429
62,7.194364093,9.110948602,0.962057879,1.620414081,3.320414081,15.8473231,2.720414081,2.220414081,1.1,73,158,226,142,8.73749208247199,8.44578281614913,8.0348845669097,5.94892195345025,6.82066541078367,6.61217711074371,73.7966923221076,5.2347441187163,4.60649597734934,2028.00253462882,5.94489614313149,4.90557977762848,708.628538386185,6.69052643337683,3.17860998170203,3326.20267646898
63,6.310898565,7.932806825,0.53293557,2.978603076,5.478603076,221.6961217,4.578603076,3.878603076,2.3,122,320,474,486,7.50485109781252,7.24144607148838,6.92883758625646,5.60423503910246,5.3369485789362,5.22684945858301,1247.13654233569,5.61576599023373,5.29447416478471,1393.10211212683,5.33987468301884,4.77216827283413,283.893111086742,5.30848127026589,3.74510378972421,63.2539752610235
64,3.430643909,3.709912107,0.404620351,6.392636596,14.6926366,161.4145084,11.0926366,8.792636596,4.6,461,1295,1920,1786,3.70019562434437,3.66821394922056,3.60416147875114,3.13310387951542,2.75882267341664,2.6957809475485,473.896852805155,2.8594054876939,2.72350942319612,572.200442832517,3.21345313507929,2.99518655715746,270.245491726415,3.06175581167705,2.31970089010985,1014.10845000052
65,4.306506087,4.467882814,0.959666429,3.460502816,14.56050282,10.1718142,8.860502816,5.860502816,2.1,25,75,66,57,4.46787899801255,4.46697657948927,4.45175505220011,3.87240124902062,2.64173508376315,2.72286737927975,6.99628369094913,3.50340868550854,3.46473470275438,6.7992528739362,3.64903695387357,3.477794658966,66.0219357881705,1.50275269332341,1.8229581894992,0.00395156998666954
66,7.622222112,8.169472779,0.958277962,2.820948416,6.820948416,121.6172521,5.120948416,4.020948416,2,38,170,257,290,8.15762909052619,8.109080114865,7.99618158166699,6.96763910584949,6.44373695615159,6.46140528369996,437.136432889443,6.5969004973028,6.39565855633278,90.8522565167156,7.18022017015429,6.8069016977968,1569.89605420161,6.85163457137145,5.37012355257097,2431.54812451252
67,0.562899777,2.02200535,0.019133989,17.05165334,28.25165334,18.71342541,24.35165334,21.25165334,13.1,24,46,96,57,0.844352977126692,0.753111547381508,0.67556966810134,0.448297519304002,0.189738171807861,2.4964813799825,-0.0036277174186259,0.163447096198418,2.33607589515387,-0.00112522748940461,0.344758281888418,32.5277414184302,-0.000664073148688691,0.346648217516838,2.50504013410122,-0.00455900764216089
68,8.398140042,9.771344399,0.883510339,2.221034683,4.421034683,127.2369633,3.521034683,2.921034683,1.6,464,1210,1860,1819,9.57474277091727,9.33591233271125,9.03149622315403,7.39434836711151,6.1270889133172,5.90480379049226,1454.52757482964,6.84978513652075,6.38080062700732,1708.08821093895,7.53864113407942,6.84947915179242,376.793267366127,7.71054386834845,5.30889128717052,2733.9435570685
69,6.886312888,8.791816276,0.616649484,2.479650336,4.579650336,125.5727161,3.879650336,3.279650336,1.9,45,82,167,281,8.26988413437466,7.98814347586019,7.62832333958281,6.06758224091955,5.63357608881495,5.53425051866318,59.6265870788298,5.61392592762796,5.46566549012249,16.8039123285945,5.71901534675476,5.33006291800979,1892.88603224664,6.73488046423958,5.06910360401519,2584.06801515977
70,5.247613519,6.693997132,0.470637863,3.255464368,5.955464368,125.4509235,4.955464368,4.255464368,2.4,210,566,939,848,6.28810013315068,6.04414990947114,5.7905805328851,4.53059876551434,4.64251361053632,4.51315303894104,1111.02614169049,4.20417073545688,3.91474439045982,1207.76154451388,4.46729787524302,3.99452853771838,1304.49932251435,4.56954760624507,3.05602813675971,250.710583075531
71,3.306769478,3.406768809,0.446504788,7.902168477,26.30216848,149.3436134,17.10216848,12.10216848,5.3,18,326,488,644,3.4067417713409,3.4051245012973,3.39143832313361,3.08717712890415,5.22962319650845,5.64890743375742,25.4969837881197,2.77256570203153,2.67536493094433,60.7781169852841,2.85064134456792,2.70645173806055,520.642467915575,2.91067044152743,2.35656265702938,34.2374203418808
72,8.692423061,9.570074696,0.850936192,2.807668268,5.807668268,464.7671559,4.507668268,3.707668268,2.1,473,1070,1744,1740,9.50173839155076,9.36350079574395,9.16201757279064,7.96739825480898,7.42575188879524,7.26585004929662,1208.22067597255,7.21137486641212,6.89391070936511,105.429133112499,8.41504410945733,7.90437677076048,1646.10850919243,7.78477804591437,6.12524003000269,2278.4951159088
73,3.801064293,4.284357324,0.50751987,4.299541375,9.599541375,44.79570815,7.399541375,5.999541375,3,47,28,132,146,4.25154619205581,4.18414295712553,4.08041456152891,3.34971283898461,5.39939418855161,5.4200945507527,160.547913767188,1.31960027934583,1.20340923179912,4.70126796812145,3.03021663336251,2.76169575908586,598.867369814759,4.36423744959755,3.46616722252225,1877.72426331533
74,3.610264111,5.224860818,0.262208612,4.478658968,7.778658968,138.1037296,6.578658968,5.678658968,3.4,51,118,174,132,4.54522841542427,4.29391376741978,4.04613401697846,3.08247756499401,3.04840413309017,2.98325854146719,25.099766511534,2.65529164049389,2.35327511991082,234.206104214096,2.97047038667392,2.58843023716768,76.6601034353237,2.16748425292148,6.1776047132391,-0.096399536209541
75,7.347429256,7.69583822,0.9977772,3.101953019,8.801953019,107.0837626,6.101953019,4.501953019,2.1,33,146,158,260,7.69465759148916,7.67837590076384,7.60965384532342,6.74902404329178,10.0901849601229,10.1586554627595,905.037790623141,7.21408083101575,7.07260054377039,56.3497326579521,7.23790486572813,7.02452456784105,121.965813096657,6.68847000228676,5.25582779232665,102.204085489628
76,5.136255658,5.375574077,0.684764728,4.544372045,12.84437205,121.9693551,8.944372045,6.644372045,3.1,377,972,1679,1446,5.37476004229669,5.36381259256711,5.31875972123182,4.73212042761395,4.16470329737194,4.09251933584913,27.2615674103198,4.53385950846946,4.38654238188808,85.1141855977412,4.95607631149834,4.70449400496503,176.096552240923,4.62457874272131,3.54733171433624,121.419944128068
77,6.850861127,8.237495751,0.825320327,2.158939564,4.458939564,40.35651397,3.558939564,2.958939564,1.5,153,295,536,564,8.02973271007553,7.80082193571923,7.52099543058339,5.84887551167475,8.39102888293265,8.25262718055883,1556.3454894918,5.90455532100012,5.58966115358889,966.464490515013,5.84868350468655,5.24863350603314,1906.98670614089,5.89713865519046,3.56493020943969,158.394182473009
78,6.898027881,7.719459767,0.829362433,2.701413223,5.801413223,89.01465592,4.501413223,3.701413223,1.9,12,50,112,106,7.65665534551947,7.53485878537435,7.3610465400269,6.12273300423683,11.0855697403688,16.5499119538613,9.16598091812053,5.20193105260693,5.02125478081454,241.736941979551,5.58623802886341,5.09423318736788,1770.90659885343,3.66598176329274,137.426275349392,-0.0156575916292655
79,4.448117016,4.834870072,0.595079379,4.244514653,10.14451465,68.29337574,7.544514653,5.944514653,3,53,348,610,593,4.82331854013753,4.7805972036191,4.69423738325643,4.02378625566721,2.06537431807711,2.01674249376328,85.9086517205874,3.37936734851352,3.20721115997089,832.481835618383,3.8866058295518,3.58388198725746,988.845352421941,3.74279880756013,2.65207943834082,70.0545341365512
80,6.224270069,6.688277856,0.674491571,3.955883922,8.955883922,324.7620739,6.755883922,5.455883922,2.9,274,714,1163,1073,6.67235996840091,6.61807949667551,6.51957077179061,5.74242582304039,5.35454423191069,5.26106329518386,803.975776572828,5.51244220655963,5.31886800913779,64.4135512301111,6.3169838079046,5.97204303992463,1161.76049683972,6.2259108314071,4.96626227560321,1740.2568939778
81,8.182550079,9.081639396,0.798992774,2.894428709,5.994428709,415.4214742,4.694428709,3.894428709,2.1,158,585,926,1016,9.00611129521998,8.86823362343025,8.67724541301357,7.38547425901292,5.94267478199914,5.82971928597529,154.386879284837,7.36618179692835,7.06564794334825,241.860859905778,7.22134109907082,6.74640465158753,1103.66152607066,7.54852465390582,5.88569659948677,2639.46973941603
82,2.826146286,3.223529651,0.327346842,6.394840162,13.29484016,88.4865719,10.49484016,8.594840162,4.7,2,54,113,117,3.18200827986378,3.11969710992599,3.03013393755702,2.53144931200315,-0.0498556556940976,1.12639002070411e-07,2.65776355727992,1.6506789347764,1.55815850305533,604.809494354309,2.87719106632869,2.69288389206019,737.244110836957,2.66505506038342,2.23895661959197,14.0529310299381
83,4.950275294,6.582929541,0.415924814,3.35222318,6.05222318,123.8897419,5.05222318,4.35222318,2.5,86,190,320,297,6.05182156574102,5.77789099636393,5.5058187653673,4.2557248818135,3.39991699992926,3.26075833207198,762.614540335228,3.77343398431684,3.48176473109683,103.191638408789,4.1573695912224,3.61083663718173,340.470081051411,4.37924916303642,2.61105760772024,231.186356326996
84,4.308869249,4.436553749,0.7948343,4.463912531,18.46391253,25.57667671,11.26391253,7.463912531,2.8,135,255,301,226,4.43655187207001,4.43597985516698,4.42478956714065,3.95736377156366,2.24692841730799,2.20001564744394,6.97408100893986,3.32515320335384,3.18408322690206,22.1536092427313,3.83215803854733,3.61571028472599,55.0955230453,3.61349328206192,2.32166742653612,124.359794438592
85,4.771402081,5.873575448,0.639860008,2.614915002,5.414915002,19.4028367,4.314915002,3.514915002,1.8,15,55,108,96,5.68985206444955,5.50217632596767,5.25391894854135,4.01703359337291,1.91532442940173,1.86092567813267,84.1623354807987,3.40910147113973,3.1591999127077,1458.27937815215,3.64306943920399,3.04835110650756,291.258171741376,4.016122266044,1.96726651515935,540.69951633456
86,5.592641564,7.364529024,0.568203446,2.507252936,4.707252936,44.2859084,3.907252936,3.307252936,1.8,2,9,12,12,6.85689892053839,6.56476573401834,6.23986698023934,4.71625293142196,1.01535896313278,13.9754797569649,0.407861943618625,1.89928075532328,99.3514277367579,0.0223856550812245,5.16560575880664,29.1216342221948,0.507604634689754,6.80553494525078,302.370117964046,0.0812241958281943
87,6.019089581,7.979904739,0.669216341,2.097328029,4.097328029,26.37259243,3.397328029,2.897328029,1.5,95,210,426,429,7.46566844207485,7.15840278162401,6.83194386931331,5.05546780071486,4.51564191376736,4.29452384666713,1559.53109441134,4.79851618059465,4.46614753226858,1833.6772470112,4.33117317876924,3.56693466598102,177.409548855407,3.49166402993653,9.55840401028957,0.0515390035043257
88,3.404244523,5.044787582,0.374158351,3.002280247,5.702280247,12.98244278,4.702280247,4.002280247,2.1,15,21,20,29,4.44740661049765,4.17633463744078,3.91631054275981,2.74544554495032,2.94145920755097,3.20341330318774,4.38473084326283,2.13633330730721,1.99161901239633,7.33010919738118,2.79874273049277,2.56853704599192,114.73588852652,4.34555118696655,4.4737074518111,3.1305869784242
89,6.631696142,8.106994,0.889066962,1.916466714,4.016466714,20.53984586,3.216466714,2.616466714,1.3,16,89,133,161,7.87894179649307,7.64255597092249,7.31522608496711,5.55483390847406,3.83159672856612,3.83802169236439,374.415873542515,5.49551696967017,5.14028404430604,188.732004683461,5.85511439047412,5.2339171219289,767.06992702115,4.65616796922321,2.41953331623062,150.823662868856
90,7.70249728,9.270575007,0.886430943,2.004662549,4.004662549,51.23549173,3.204662549,2.704662549,1.4,7,34,37,33,9.00424294443751,8.72932102294409,8.4274593785606,6.59050722429603,6.2567153520079,16.4052291885221,2.73210989551295,8.6505374891913,8.58477283893498,2437.38942420963,16.1633010246795,16.2529866070025,325.551057087603,6.37999934982108,190.457376760431,0.0569660679981646
91,3.604001072,4.113299476,0.41888244,4.986952129,10.38695213,86.01862712,8.186952129,6.686952129,3.6,43,56,97,136,4.06025827837596,3.97999840073179,3.86343118234016,3.20279028493739,1.94961706423277,1.90480980270552,7.50442814519048,2.68924230430482,2.62285010657033,9.99093050713135,3.09410750771314,2.91683962815172,917.919504057818,3.01656964690511,2.05747648585899,328.493646573616
92,8.278364958,9.858243263,0.821680429,2.228311761,4.328311761,140.4738198,3.528311761,2.928311761,1.6,58,176,361,288,9.57690036610691,9.31534684540368,8.96939476757538,7.21073399727767,5.54832915304684,5.41967902251126,42.009355853205,7.27983980702177,6.95920668898731,1854.15519339417,6.90342634894443,6.21382899172748,248.832508820719,6.9016059322677,4.57621672293569,245.038813096155
93,6.91752689,7.477618905,0.789584928,3.28219108,7.48219108,202.9986436,5.68219108,4.58219108,2.3,38,141,235,264,7.45729405273244,7.393427127903,7.27695313702541,6.26125125852341,4.35668610439356,4.34315100372166,603.490709817672,6.46349756507065,6.27593505256904,421.559757359874,7.43022624461542,7.14783029418517,809.215289892998,7.20628979141499,5.85023750253236,2151.56013192306
94,2.838928106,3.405300661,0.270936388,6.620876748,12.42087675,167.1494378,10.12087675,8.520876748,5,252,358,496,433,3.28763808155107,3.1858835083705,3.06681797365091,2.52663314414887,2.29646428211903,2.19553914757914,13.1541417742155,2.71423706369426,2.56997403406803,615.634310862416,2.49253696640959,2.23967974204558,86.9945760361489,2.99873046918404,2.34954929066662,392.74703862291
95,3.389843757,4.46633542,0.450344995,3.159491011,6.459491011,12.38655618,5.159491011,4.259491011,2.2,7,21,46,14,4.22278497490818,4.02896845425117,3.81038639720665,2.80800841337064,2.21213047082889,2.41199074054354,1148.00584978663,1.23242154406898,0.877504698673147,1158.21595149714,4.36599193875007,4.02999471758618,74.0687541257587,3.14034584318827,129.425412564065,0.0322908377976672
96,8.049766191,8.556885628,0.859812482,3.28646662,7.68646662,439.7320695,5.78646662,4.58646662,2.4,3,71,102,44,8.5453484852849,8.49778654856605,8.39105112415339,7.47014133585622,1.23178909475303,8.31808971610222,0.395398956409344,5.92613473985876,5.90119700498969,9.69981331819683,6.51729344175888,6.15769998458305,80.3942216288085,9.14947184465565,8.77483025468727,41.6924390833245
97,7.345645645,9.296876539,0.647493657,2.411171244,4.411171244,153.0168241,3.611171244,3.111171244,1.8,107,359,675,641,8.76243178430342,8.39972634187988,8.05674823975874,6.39838655814708,5.97386420911005,5.82041245300212,1515.22156073778,4.71440413969729,4.26265563914423,90.4663261017176,5.66755397314655,4.91196834626735,387.2560489943,7.06590583913004,4.87261452965869,2550.79700378851
98,3.177985912,4.86527445,0.325755341,3.25090695,6.15090695,14.31186141,5.05090695,4.25090695,2.3,32,84,117,92,4.20925685172196,3.926553281152,3.64708282543093,2.5653279934529,1.13577658257157,0.941542769976339,25.3738119019915,2.35233794874253,2.02548006296468,1041.68571064206,3.2029124402665,2.72732631355364,55.6573665037893,3.15782937539664,1.54574320666273,23.2344925629721
99,5.771116919,7.474176593,0.457847182,3.230395589,5.730395589,243.2046796,4.830395589,4.130395589,2.5,463,1161,1820,1783,6.93201518099012,6.65555149026117,6.34626928328871,5.09480598229556,4.73248836757775,4.56791964988113,1148.66970043973,4.85522421514583,4.53560632729065,1246.46438170741,4.94290469959303,4.42517541169426,182.058255963598,4.94948029452303,3.47007184065119,87.954471091693
100,4.172195876,4.744425276,0.37897891,5.581275276,10.78127528,495.6337684,8.681275276,7.281275276,4.2,712,1494,1951,2852,4.66467903325333,4.56768074890834,4.44397693946788,3.77856985077375,3.23672141351687,3.14861216660284,634.95855845578,3.78476165411602,3.63709623938548,757.464431982958,3.82188823023927,2.68090584319517,1272.72459082072,4.01054460977532,3.14377366328133,209.206559298229
101,4.8480254,5.243843691,0.750289764,3.443809197,8.943809197,32.75241993,6.443809197,4.943809197,2.3,42,130,181,289,5.23745607225512,5.20216100013121,5.11539614719779,4.31015452882136,5.53812940051685,5.55855029075184,85.0206678779524,3.22668116369159,3.06172039944733,974.477052414103,3.51123133888698,3.22054030153088,92.4097424799776,5.36203638101241,4.28527860205824,363.978557654044
102,2.796645536,3.321801194,0.458755702,4.020806123,9.120806123,10.75281187,7.020806123,5.620806123,2.7,93,168,261,276,3.27119668781611,3.1891891900016,3.06973654850742,2.35921650803608,2.63834428930427,2.56475677486351,15.411959822114,1.8610942667277,1.63341430092016,233.584022031291,2.71771008402652,2.37885105367377,648.908908019332,2.39959281195061,1.06211633077133,106.414142879903
103,4.799943595,5.575808773,0.47161663,4.181815831,8.181815831,205.1364449,6.581815831,5.481815831,3.1,205,507,828,745,5.45818252031129,5.32564923765922,5.15554726790578,4.28350586704634,3.2576446124405,3.13652296456388,148.922153084653,3.83577294351792,3.59648185856921,189.813885985781,4.07149296381569,3.65976395145892,1041.308462737,4.29951327385953,3.23252253098805,1502.07331247685
104,7.608090538,8.385748493,0.763176935,3.115925083,6.415925083,378.5739847,5.115925083,4.115925083,2.3,538,1297,2056,2203,8.32308350441199,8.21674271368773,8.02321754427179,6.93623684314161,7.31584646307111,7.1894954168055,222.764105649552,6.88695528999113,6.62411252624042,1295.74152180921,6.73699362662477,6.28118294714683,1478.47245407503,7.67056418629727,6.14733856145622,419.540355556415
105,0.856192787,2.559357877,0.037297884,10.91933426,18.41933426,15.62177499,15.81933426,13.71933426,8.3,54,94,145,144,1.27179111634809,1.14067526418392,1.02508854892164,0.681401859722726,0.438807388244177,0.364537591893547,18.8592840975303,0.729851672291056,0.643006439506523,94.790248892189,0.739443681773977,0.582363440546986,75.3074944823049,0.74551156844648,0.385152995288985,14.8999449626497
106,5.046983341,5.686065813,0.874384054,2.499748646,6.299748646,13.00144707,4.699748646,3.699748646,1.7,5,47,46,34,5.66302253485185,5.59271275827152,5.46226137030999,4.40002842828806,1.67469004938798,1.86788543513436,18.5741501921705,5.00053731478644,4.78133811735779,107.645175718888,4.4150083007638,3.96733506560435,1495.14762365152,4.84134892874954,3.95537741454321,29.8136113764157
107,2.833067537,4.524452377,0.226084117,4.352136437,7.752136437,35.17928908,6.552136437,5.552136437,3.3,153,346,443,547,3.74028937776345,3.49588949542938,3.23496251499782,2.37885295947573,2.36610497951186,2.24669624637342,96.9660405046402,2.72622647687466,2.51347975943275,161.544243065206,1.12079200065329,109.997514182217,-0.00174359542923013,2.4889951496043,1.33465112729862,195.797072193082
108,6.989291446,7.733749002,0.874628518,2.676214105,6.076214105,80.59112856,4.676214105,3.776214105,1.9,58,54,185,239,7.69569832486432,7.60428552567059,7.44929701644761,6.26589781379962,9.21703201704763,9.25976549469621,24.2216061997603,5.98586243020584,5.90100884987203,301.783357203772,5.61779878919286,5.25275387536306,96.9127082657988,7.11615312348219,5.32714581243362,1439.46587172834
109,8.769522218,9.94591359,0.82561042,2.585614387,5.085614387,391.7925093,4.185614387,3.485614387,1.9,728,1837,3229,3272,9.79658027495011,9.63196470083069,9.38634982263499,7.87393917916044,7.22833436927869,7.05403277538703,1353.11253648531,7.66071716686648,7.32533287264386,1536.09755597108,7.74821497843838,7.17127116996918,259.396138722192,7.4423448133486,5.24714299261091,125.994022246317
110,2.630921802,3.397364109,0.342602101,4.346137158,8.846137158,15.46737542,7.046137158,5.846137158,3.1,19,40,128,92,3.23333400502381,3.09345345599791,2.93891179826245,2.22275742352663,1.79189292238067,1.78042281376599,105.831099864968,1.75583464853822,1.62146487138627,175.045941341007,1.85304747473899,1.45345497917575,878.611813552805,2.50970216587453,1.64133350117,1555.62410567701
111,5.542959763,7.098079512,0.687314786,2.208990315,4.408990315,20.49082436,3.608990315,3.008990315,1.6,10,22,43,72,6.75525616185635,6.50396794251439,6.20072051578169,4.73463380726027,2.49227664755321,2.57272899498492,80.4467585765163,4.71647759479586,4.6750245286111,170.756486017578,3.10448475386969,2.69202872988198,14.6205110479259,4.48760946876902,2.5358860947542,1442.99231095957
112,6.888793424,7.086537173,0.96474573,3.709765154,12.90976515,121.2078357,8.309765154,5.809765154,2.4,2,54,42,69,7.08650953845652,7.08419953354434,7.06046141773477,6.38689967689361,-0.299703468716895,5.86361865004826,0.0831773256466545,5.27676627089978,5.53339274978291,6.07824349256071,4.06691306835922,4.07091759737767,6.9146924568983,5.83342087681004,5.10207092272754,46.4812211723269
113,7.523691568,9.466282022,0.577149238,2.744028322,4.844028322,444.0752281,4.044028322,3.544028322,2.1,75,228,413,485,8.88817197210912,8.54893701249942,8.24206315782982,6.64914022332648,5.93164294483941,5.8130577219008,1382.64881097141,5.9331893336033,5.54828253231504,1271.83446994551,7.49350667500932,6.99219933315186,1715.0777210253,7.66066037829604,5.95668859674855,2299.02289993167
114,2.498262265,3.43859368,0.165319083,7.84292681,13.14292681,458.2300494,11.14292681,9.74292681,6.2,39,107,180,287,3.04707186139827,2.89365165619706,2.75173667471916,2.20481166688238,1.08937941692408,1.03187568060348,10.626978531215,2.33609549089451,2.25116339864844,617.656561620446,2.07137554351539,1.90444555358707,639.108585851524,2.12896918969104,1.49629671327387,137.73065500786
115,4.268621397,4.874626605,0.54530402,3.823390493,8.223390493,49.47827384,6.423390493,5.223390493,2.7,51,211,388,248,4.81961462978085,4.7278226394954,4.59218750481244,3.75642391677711,3.11230400751479,3.0788166115793,13.7093890600763,3.01084323528733,2.72508057227681,891.60888320834,3.91004689925032,3.47533115886727,18.5588511186274,3.2120374425234,2.05120353272346,202.613758378902
116,4.876317378,6.7858213,0.562543705,2.254032603,4.454032603,15.71810385,3.654032603,3.054032603,1.6,96,187,237,158,6.23191108396921,5.91708678462883,5.56831041461229,4.02710516124576,4.31811890599427,4.11326811476504,97.8469340606921,4.08274152885304,3.61901668937312,1523.39543020428,4.25295648730299,3.55184908937224,350.297847221309,3.22537973633247,154.808103902795,-0.00633406889923675
