tree.number,lambda.init.sim.80,lambda.final.sim.80,alpha.sim.80,mu.sim.80,lambda.init.fit.80,lambda.final.fit.80,bamm.lambda.final.sim80,alpha.fit.80,mu.fit.80,bamm.mu.80,netdiv.sim.80,netdiv.fit.80,bamm.netdiv.80,ntip.80,lambda.init.sim.50,lambda.final.sim.50,alpha.sim.50,mu.sim.50,lambda.init.fit.50,lambda.final.fit.50,bamm.lambda.final.50,alpha.fit.50,mu.fit.50,bamm.fit.50,netdiv.sim.50,netdiv.fit.50,bamm.netdiv.50,ntip.50,lambda.init.sim.20,lambda.final.sim.20,alpha.sim.20,mu.sim.20,lambda.init.fit.20,lambda.final.fit.20,bamm.lamda.final.20,alpha.fit.20,mu.fit.20,bamm.mu.20,netdiv.sim.20,netdiv.fit.20,bamm.netdiv.20,ntip.20,lambda.init.sim.s20,lambda.final.sim.s20,alpha.sim.s20,mu.sim.s20,lambda.init.fit.s20,lambda.final.fit.s20,bamm.lambda.final.s20,alpha.fit.s20,mu.fit.s20,bamm.mu.s20,netdiv.sim.s20,netdiv.fit.s20,bamm.netdiv.s20,ntip.s20,time.80,time.50,time.20,time.s20,decline.length.80,decline.length.50,decline.length.20,gamma.80,gamma.50,gamma.20,gamma.s20,cga.80,cga.50,cga.20,cga.s20,gamma.orig.80,gamma.orig.50,gamma.orig.20,gamma.orig.s20
1585,1.22588,0.005967019978,0.1777769,0.1339335,0.767202697664487,0.000250353263847331,0.009241047271,0.278206054425711,0.0367259165140245,0.1128469367,-0.12796648,-0.08470320767,-0.1036058894,14,1.22588,0.02304277052,0.1777769,0.1339335,0.83079959907778,0.0230625667232674,0.02809562014,0.163826039279454,0.0949209174215989,0.09634774776,-0.1108907295,-0.0640138271,-0.06825212762,44,1.22588,0.05409172392,0.1777769,0.1339335,0.875251174139459,0.0604834743994114,0.06863229352,0.156467305590069,0.112747972034272,0.1152326219,-0.07984177608,-0.0407667746,-0.0466003284,63,1.22588,0.2657438547,0.1777769,0.1339335,0.903397145360196,0.0382421118044872,0.04251269789,0.151462430246574,0.13024026199536,0.1258462375,0.1318103547,-0.1349313005,-0.0833335396,50,29.95421,22.35421,17.55421,8.6,17.5,9.9,5.1,-0.7697350069,-0.454578416,-0.3129800587,-0.3816159835,28.8549915261,21.87794938,17.077949377,20.87794938,-4.61841004140833,-5.10263006481381,-4.23391575757564,-0.581767797008263
1586,5.931985,9.64e-07,0.708994,0.1081469,4.11301870400204,0.00610070655304151,0.000365,0.296108687899482,0.408367861219813,0.1116906441,-0.1081459356,-0.4021992401,-0.111325411,246,5.931985,0.0003994918168,0.708994,0.1081469,5.47587900421896,0.000523035524170203,0.001530729,0.685797103490113,0.11168123797594,0.090326797,-0.1077474082,-0.118078873,-0.088796068,613,5.931985,0.009707618625,0.708994,0.1081469,5.54632505972828,0.0107466288279809,0.009788281871,0.694263434543045,0.110878676506943,0.062867973,-0.09843928137,-0.09991743957,-0.05307969113,970,5.931985,0.430452239,0.708994,0.1081469,5.1123301074176,8.81160571205228e-05,0.0001624936349,0.599469897567679,0.151988415675362,0.09093744714,0.322305339,-0.2834590803,-0.09077495351,374,22.04832,13.548318,9.048318,3.7,16.400002,7.9,3.4,-0.9363557998,-0.8254460643,-0.6689869869,-0.902488492,21.9970172747,13.4970152787,8.9970152787,18.2970172747,-25.3335729531354,-35.3402757342215,-36.0508887741115,-15.0952529809212
1587,8.278059,0.1228310227,0.7669981,1.051954,7.0930536263987,0.119757817757729,0.1214401859,0.767272191396865,0.987913987608907,0.8193230954,-0.9291229773,-0.8581335118,-0.6978829094,127,8.278059,0.2855758083,0.7669981,1.051954,7.35930024886974,0.315371771857916,0.2455135,0.746550503830498,1.06816049684798,0.600064102,-0.7663781917,-0.7397256767,-0.354550601,325,8.278059,0.488532594,0.7669981,1.051954,7.21131219853497,0.512851054701126,0.3852171336,0.751107617847836,1.04355049101935,0.2686863943,-0.563421406,-0.5153410401,0.1165307394,527,8.278059,1.785346155,0.7669981,1.051954,7.6234911577884,0.694126378974042,0.5090621747,0.721926249024506,1.25396151646634,0.3014421795,0.7333921547,-0.6179881048,0.2076199952,603,5.489654,4.389654,3.689654,2,2.8,1.7,1,-0.5464522497,-0.3422848239,-0.2470320158,-0.1946833037,5.31936351826,4.21936351946,3.51936351946,3.31936351946,-10.582002313658,-10.654903788669,-9.80377919334289,-3.00802772589216
1588,7.706673,0.04205061361,0.7073826,0.6635909,7.31400547869433,0.0292273863541305,0.02924095536,0.756656931977301,0.531466852802905,0.4805038013,-0.6215402864,-0.5014912739,-0.451262846,369,7.706673,0.1304103658,0.7073826,0.6635909,7.69190753399312,0.130500576119255,0.108316045,0.715375231645011,0.673206946707632,0.493763508,-0.5331805342,-0.541208899,-0.385447463,872,7.706673,0.283952508,0.7073826,0.6635909,7.65126384233557,0.283118492089605,0.2180342759,0.716925076960583,0.656371121864499,0.2422759641,-0.379638392,-0.3714433075,-0.02424168823,1454,7.706673,1.314728364,0.7073826,0.6635909,7.62682874906173,0.236071132024261,0.1817813457,0.724250035465397,0.631494564645242,0.2624050132,0.6511374639,-0.418479609,-0.08062366758,1334,7.366548,5.766548,4.666548,2.5,3.9,2.3,1.2,-0.6710264655,-0.4661765586,-0.3293673804,-0.3595489539,7.2984730012,5.6984730024,4.59847300268,4.7984730024,-22.2655439114402,-23.8161021942104,-21.7382471034654,-8.36083481649182
1589,6.819434,0.1329621191,0.702352,1.019314,6.80210611581974,0.181694074767473,0.1717787531,0.6525562070485,1.16367632027126,0.9992319499,-0.8863518809,-0.9795331857,-0.8274531968,145,6.819434,0.3088595581,0.702352,1.019314,5.64650976416269,0.183608806893737,0.262570216,0.787312090767208,0.588293657871418,0.726194322,-0.7104544419,-0.7931355168,-0.463624106,370,6.819434,0.5417302961,0.702352,1.019314,7.77726538193115,0.662509753268309,0.4978237171,0.693489377993375,1.37300546051489,0.574522656,-0.4775837039,-0.7064451626,-0.07669893896,613,6.819434,1.795543348,0.702352,1.019314,7.57661393328611,0.620497855343531,0.4752455428,0.685280632878603,1.34111366872772,0.6269603346,0.7762293484,-0.7688702269,-0.1517147918,586,5.606117,4.406117,3.606117,1.9,2.9,1.7,0.9,-0.4749314518,-0.3286139733,-0.1988340319,-0.2071330143,5.551496042946,4.351496042946,3.551496043846,3.651496043846,-9.83692991644142,-10.9186906876913,-8.51279061762824,-4.58743571670278
1590,7.563005,0.5352751838,0.5997682,1.886152,7.18423412957556,0.674167408379214,0.4418316073,0.582827301266872,2.23875873309759,0.5098180329,-1.350876816,-1.322814049,-0.06798642566,25,7.563005,0.8648841237,0.5997682,1.886152,5.59671543991497,0.946729064473931,0.743351976,0.54510061488088,1.77476608553271,0.374138132,-1.021267876,-0.5571521911,0.369213844,52,7.563005,1.239491454,0.5997682,1.886152,7.57443922583425,1.632632368689,1.13807384,0.576953992593652,2.65653300283168,0.447513297,-0.6466605458,-0.6610763962,0.6905605431,70,7.563005,2.72825622,0.5997682,1.886152,7.27099934304189,1.89084255461386,1.448860816,0.570755075429321,2.5535303532551,0.4237986689,0.8421042204,-1.129931739,1.025062147,83,4.415444,3.615444,3.015444,1.7,2.1,1.3,0.7,-0.193355794,-0.07567483258,-0.005395245525,0.009434725412,4.05980593955,3.25980594052,2.65980594026,2.35980594036,-1.60613385211653,-0.926823630933179,-0.0770595195441079,-1.49785917923473
1591,8.136326,0.4128839635,0.7340385,1.79228,8.91404723192241,0.518002661749271,0.3373861322,0.716229208303709,2.16825178996721,0.6842360492,-1.379396037,-1.614366545,-0.3468499169,37,8.136326,0.6902083741,0.7340385,1.79228,10.2981202237762,0.813180111695284,0.468591661,0.775726847403594,2.49669698102633,0.514303344,-1.102071626,-1.640274155,-0.045711683,64,8.136326,1.072145053,0.7340385,1.79228,9.65306183063768,1.10538814336804,0.7671336554,0.810803272999304,2.21646960793272,0.2949259361,-0.7201349467,-1.058096732,0.4722077193,119,8.136326,2.705484413,0.7340385,1.79228,7.81984565221926,1.04522161013599,0.9018260751,0.813843575105388,1.55547874746814,0.2187112933,0.9132044128,-0.8541546612,0.6831147818,137,4.060996,3.360996,2.760996,1.5,2,1.3,0.7,-0.3245240684,-0.2360535585,-0.1419774876,-0.1430983907,3.9727551437,3.27275514429,2.67275514429,2.47275514399,-3.32538215120447,-3.21934132123371,-2.65994737816737,-2.87979956069483
1592,5.226541,0.3123864481,0.4599752,1.241613,4.27589632162955,0.219355806362546,0.2498203671,0.50221827298401,1.25280444016135,0.4158893476,-0.9292265519,-0.8080035544,-0.1660689805,7,5.226541,0.5425125816,0.4599752,1.241613,3.99745132203867,0.370967334062875,0.3483053943,0.504319785259982,0.985642214067791,0.3248199323,-0.6991004184,-0.5141052966,0.02348546196,31,5.226541,0.7838294332,0.4599752,1.241613,4.65777455298088,0.924660481102877,0.7098682311,0.413111866021856,1.47345897567795,0.3972855643,-0.4577835668,-0.4483709837,0.3125826667,62,5.226541,1.89990568,0.4599752,1.241613,4.21662482862184,0.891218347821077,0.7685789457,0.418485443867648,1.22030278809039,0.3385565052,0.6582926795,-0.7073919764,0.4300224405,69,6.124817,4.924817,4.124817,2.2,3,1.8,1,-0.3439167015,-0.2146213283,-0.04370977832,-0.05997676226,5.9138706953,4.713870696,3.9138706961,3.7138706959,-1.33198365744127,-2.00185448210277,-0.586428213590467,1.01301862076748
1593,4.258052,0.01069473103,0.5078897,0.3381196,3.41065820126273,0.00474198290959699,0.009191163883,0.563757544803303,0.207775494293634,0.1945396054,-0.327424869,-0.2001386149,-0.1853484415,76,4.258052,0.04664801183,0.5078897,0.3381196,3.61212653914398,0.0399099808352298,0.038526405,0.513819265221712,0.279561322810093,0.209893853,-0.2914715882,-0.2375207923,-0.171367448,183,4.258052,0.1224399539,0.5078897,0.3381196,3.78983568946277,0.103153763256852,0.09297103196,0.524693297397912,0.298875813032033,0.1619524561,-0.2156796461,-0.1913347889,-0.06898142418,281,4.258052,0.7197853969,0.5078897,0.3381196,3.49680970909302,0.0475906800532204,0.04552760357,0.526041392655524,0.231377932827246,0.1468084577,0.3816657969,-0.2166125909,-0.1012808541,217,11.78763,8.887632,6.987632,3.5,6.799998,3.9,2,-0.746639411,-0.5519959827,-0.4203196072,-0.5189164681,11.6685004921,8.768502493,6.868502493,8.168500493,-11.1246766702448,-12.8628093251373,-12.160246499765,-4.79308649568902
1594,8.3565,0.4181941041,0.67845,1.738349,9.44764741164925,0.75734125817836,0.637413992,0.574934190629375,2.55816064587422,2.057500011,-1.320154896,-1.798160114,-1.420086019,130,8.3565,0.7196073304,0.67845,1.738349,8.30743846283589,0.804807914234561,0.608726466,0.650303696963006,1.95013054968897,1.110454508,-1.01874167,-1.14311461,-0.501728043,286,8.3565,1.081144724,0.67845,1.738349,6.26577917228377,0.855698158120904,0.6869673783,0.665964804487934,1.13119501708263,0.1791751291,-0.6572042757,-0.2725529293,0.5077922492,472,8.3565,2.637086421,0.67845,1.738349,6.7014696844483,1.35414880742044,1.096398583,0.594578617121121,1.49790635043555,0.2787473791,0.8987374206,-0.2322057031,0.8176512041,595,4.414252,3.614252,3.014252,1.7,2.1,1.3,0.7,-0.2347582092,-0.1736975712,-0.1500919664,-0.07161223763,4.38955818634,3.58955818734,2.98955818734,2.68955818734,-4.60030260345258,-5.07006518601156,-5.63594834375345,-0.386852377764323
1595,6.437844,0.4846555566,0.4858858,1.632966,8.74057890187215,1.15194248894088,0.7042105122,0.401524473118533,3.43588818767132,1.952609128,-1.148310443,-2.183380946,-1.248398616,24,6.437844,0.7504970092,0.4858858,1.632966,0.894523975649081,0.298833158379767,0.292411361,0.264380204945981,1.00338125470176e-07,0.286394012,-0.8824689908,-0.5007738151,0.006017348,63,6.437844,1.054535565,0.4858858,1.632966,3.79632749167864,0.708536589595763,0.6517358965,0.48695909050434,0.84392471523768,0.2417355859,-0.5784304352,-0.05237641712,0.4100003106,131,6.437844,2.320617981,0.4858858,1.632966,3.99251407469666,1.20099470700437,1.064286214,0.40761375085125,1.0825798110454,0.2774190627,0.6876519813,-0.06305561509,0.7868671511,169,5.323289,4.423289,3.723289,2.1,2.5,1.6,0.9,-0.1816086203,-0.2860787839,-0.1273073732,-0.04267956781,5.04708161227,4.14708161415,3.44708161328,2.94708161328,-1.47539540622537,-3.87000205656663,-2.50443081954455,0.439133283460402
1596,6.412211,0.4070249001,0.602389,1.626799,6.08142448062797,0.500497015319067,0.3249081944,0.549759770060862,1.82745376421285,0.5029006275,-1.2197741,-1.312515121,-0.1779924332,21,6.412211,0.6590408781,0.602389,1.626799,5.32173523191605,0.812341584937122,0.579981906,0.502213585810518,1.74641928210151,0.454177654,-0.9677581219,-0.9189182868,0.125804252,43,6.412211,0.9459776691,0.602389,1.626799,3.23652578754868,0.796360825962646,0.7924467727,0.44617821008102,0.78115259011814,0.2698996836,-0.6808213309,0.03590662071,0.522547089,71,6.412211,2.44582317,0.602389,1.626799,3.45481012020393,1.18483875506616,1.075031128,0.363666542822822,1.09662552577807,0.3349807486,0.8190241704,-0.2949420165,0.7400503793,82,4.576918,3.776918,3.176918,1.6,2.3,1.5,0.9,-0.3191337504,-0.1036907436,-0.09950042026,-0.02178027759,4.54269798876,3.74269798919,3.14269798909,2.94269798859,-2.40940697819408,-1.14998597722058,-1.43156175624199,0.369825418597493
1597,5.948249,0.1261801228,0.6857293,0.9872252,6.41038478981351,0.153125476917458,0.1525409018,0.675166517975302,1.0827358320627,0.8350000727,-0.8610450772,-0.9211409147,-0.6824591708,74,5.948249,0.2873168438,0.6857293,0.9872252,7.62051355832317,0.467586435933656,0.377406209,0.644411724221239,1.54194142988063,1.026068313,-0.6999083562,-1.066468621,-0.648662104,180,5.948249,0.4972878494,0.6857293,0.9872252,7.12212832535623,0.469009952642871,0.3550885489,0.770392813617051,1.08249207033015,0.2489473303,-0.4899373506,-0.5995568599,0.1061412186,261,5.948249,1.731146924,0.6857293,0.9872252,6.77793642204072,0.358914398026996,0.275896781,0.787526505324054,0.929305582486037,0.2165344471,0.7439217237,-0.6641909274,0.05936233389,233,5.619042,4.419042,3.619042,1.8,3,1.8,1,-0.4875053526,-0.2774163054,-0.2652938032,-0.3097337969,5.5311049681,4.3311049695,3.5311049695,3.7311049695,-7.16483616519132,-6.41065805180588,-7.39499040899674,-2.27901745468937
1598,7.191661,0.01871828446,0.9131245,0.6014682,6.82689878813618,0.0156149446960482,0.03828498608,0.953377882916213,0.682756434864711,0.7236694455,-0.5827499155,-0.6634977673,-0.6853844595,81,7.191661,0.08068075128,0.9131245,0.6014682,6.90527935551617,0.0705316601228446,0.065107168,0.959444997241304,0.654571997394413,0.423180209,-0.5207874487,-0.5763713896,-0.358073041,230,7.191661,0.220288263,0.9131245,0.6014682,7.27076121476667,0.191509211877232,0.1454312715,0.988835326722077,0.659926281271424,0.1428452436,-0.381179937,-0.4579080453,0.002586027989,402,7.191661,1.268690937,0.9131245,0.6014682,7.16839808749424,0.0966326357032147,0.08162721494,0.961761930622983,0.708302379840211,0.4155846394,0.6672227367,-0.6456457748,-0.3339574244,265,6.517377,4.917377,3.817377,1.9,3.8,2.2,1.1,-0.7631926946,-0.5768715524,-0.4312848453,-0.5375592389,6.37774113709,4.77774113829,3.67774113829,4.47774113829,-11.7492021899236,-15.0871488029104,-14.9401452921872,-6.84094955586518
1599,6.297741,0.7535366997,0.3570174,1.906498,4.77246292008499,0.532584366860718,0.444335995,0.369224396417852,1.37714918915018,0.8954405635,-1.1529613,-0.8433186707,-0.4511045685,75,6.297741,1.039082491,0.3570174,1.906498,5.62154714710776,0.823753437736124,0.672174043,0.381114598938365,1.67784306025205,1.126622527,-0.867415509,-0.8534927414,-0.454448484,167,6.297741,1.382580974,0.3570174,1.906498,5.9391766997658,1.30106084122996,1.059028543,0.358183382926392,1.94627396778659,1.153706901,-0.5239170258,-0.6444212164,-0.09467835801,336,6.297741,2.579633921,0.3570174,1.906498,5.34542286929393,1.83333707709444,1.541745765,0.311153921345377,1.89653655665451,0.7942026593,0.6731359207,-0.1632489473,0.7475431062,474,5.946961,5.046961,4.246961,2.5,2.6,1.7,0.9,-0.1395439239,-0.06572843876,0.01936973004,0.05656527651,5.93914293556,5.03914293587,4.23914293628,3.43914293617,-2.06506149150472,-1.46236544435885,0.613136864697525,1.74364640342399
1600,7.620014,0.3383235083,0.5427664,1.387412,6.58650270855137,0.458246700306363,0.3825356602,0.476659409754154,1.59241364671422,1.266419271,-1.049088492,-1.123589515,-0.8838836111,127,7.620014,0.5821737617,0.5427664,1.387412,6.21736372329526,0.479879775483855,0.383323158,0.557860102238086,1.16484023550144,0.694446004,-0.8052382383,-0.6740369177,-0.311122846,343,7.620014,0.8512496471,0.5427664,1.387412,7.45671236017386,0.875570264993422,0.6835314719,0.550390727656593,1.56676501238717,0.8117389163,-0.5361623529,-0.6787793193,-0.1282074444,569,7.620014,2.071222157,0.5427664,1.387412,6.53256412836388,1.08386932916559,0.8771807612,0.562779213489324,1.19947630092041,0.2308425408,0.6838101568,-0.1810175189,0.6463382204,740,5.738253,4.738253,4.038253,2.4,2.6,1.6,0.9,-0.2806604909,-0.2222313956,-0.1181427998,-0.0961028026,5.59177066329,4.59177066459,3.89177066499,3.19177066499,-5.43496703631332,-7.10793144468445,-4.87258490519306,-2.25712048739615
1601,4.268441,1.08e-05,0.7605806,0.145148,3.34668017613795,2.18549104736692e-05,0.00595,0.71267304109969,0.11841013921428,0.1916385277,-0.145137214,-0.1181698912,-0.1856910931,29,4.268441,0.001299726905,0.7605806,0.145148,3.00102226582039,0.00042034382502788,0.00500421,0.848925583730789,0.0187940504203173,0.08907206,-0.1438482731,-0.007458165829,-0.08406785,57,4.268441,0.01725545299,0.7605806,0.145148,3.15109176882019,0.0165499391906591,0.02922780231,0.740200218072623,0.0426001324687239,0.08640272716,-0.127892547,-0.009685861908,-0.05717492485,97,4.268441,0.5074398868,0.7605806,0.145148,3.6418678680853,0.000293846000424634,0.004237203414,0.675502791208615,0.164506416188409,0.1600146749,0.3622918868,-0.1914545151,-0.1557774715,38,16.94562,10.645617,7.245617,2.8,12.500003,6.2,2.8,-0.9004492003,-0.8124386331,-0.6236910607,-0.8782270147,16.75249812999,10.45249513799,7.09148918002,13.95249813799,-8.10404280252072,-10.4359631982052,-10.529116946411,-9.12680286058732
1602,3.580112,0.02720971983,0.4447618,0.4101912,4.06408908113007,0.0755728562680008,0.05875875266,0.364525212706762,0.660050943226855,0.51589642,-0.3829814802,-0.5146305633,-0.4571376674,67,3.580112,0.08272161877,0.4447618,0.4101912,3.36883725399159,0.0805776196192152,0.07651765588,0.44275101406979,0.39238202225336,0.2960931554,-0.3274695812,-0.3103470106,-0.2195754996,150,3.580112,0.1761923049,0.4447618,0.4101912,3.47236244159209,0.160697383904993,0.1412667422,0.456513286837681,0.387825859855899,0.2050459714,-0.2339988951,-0.2234245993,-0.06377922919,227,3.580112,0.7891522309,0.4447618,0.4101912,3.5703047533766,0.124540724537828,0.1120843251,0.445558537207731,0.432265254152442,0.2891560968,0.3789610309,-0.352914885,-0.1770717717,191,10.97121,8.471205,6.771205,3.4,6.100005,3.6,1.9,-0.5899441655,-0.4512549615,-0.3419257273,-0.3855180704,10.93161075021,8.43160575121,6.73160575071,7.53161075111,-8.23812193887313,-9.5085320568016,-8.88349098061135,-3.95936996807954
1603,4.65374,0.0349967441,0.6555774,0.5865383,6.17728015269974,0.0436292714572725,0.1122956077,0.676084958385958,0.911749881941422,0.7819674221,-0.5515415559,-0.9657980946,-0.6696718144,20,4.65374,0.1138969795,0.6555774,0.5865383,4.1188292907116,0.0212452402811635,0.052203254,0.953189100400546,0.187843805539231,0.160377067,-0.4726413205,-0.1268383225,-0.108173813,48,4.65374,0.250131613,0.6555774,0.5865383,4.54554700738548,0.227904432884295,0.2246504842,0.691879910145204,0.549922037895463,0.1714113024,-0.336406687,-0.2933899591,0.05323918189,103,4.65374,1.174636405,0.6555774,0.5865383,3.26710288741777,0.0447350797347046,0.07963415392,0.821089608368964,0.11794394419869,0.1229596879,0.5880981053,-0.1903799753,-0.04332553397,66,7.459335,5.659335,4.459335,2.1,4.3,2.5,1.3,-0.7000228043,-0.6341604291,-0.345866201,-0.5452612055,7.3258619329,5.5258619339,4.32586193366,5.22586193386,-5.14409603688441,-7.44969825457738,-6.02045670913712,-1.42802451871519
1604,7.136073,0.49106263,0.6679077,1.867558,2.13476761910843,0.639921962912412,0.6258645879,0.335171954633291,0.702965638816071,0.9478168212,-1.37649537,-0.3577353555,-0.3219522333,4,7.136073,0.7837633033,0.6679077,1.867558,6.66895132125504,0.811686000715773,0.6959230923,0.727629412177843,2.25714921813186,0.4223507579,-1.083794697,-0.5908537176,0.2735723344,18,7.136073,1.170108415,0.6679077,1.867558,4.07171207770149,0.635361441340311,0.8961280321,0.809608171377394,0.861293918732152,0.334,-0.6974495853,0.6046974488,0.5619883232,27,7.136073,2.801323111,0.6679077,1.867558,2.55290167037511,0.54050836833042,0.9250773478,0.707447824876107,0.150864146213466,0.3171815575,0.9337651105,-0.7083397474,0.6078957903,27,4.00706,3.30706,2.70706,1.4,2,1.3,0.7,0.3807192756,-0.1374230827,-0.1718517368,-0.2114343737,3.594473892,2.894473892,2.294473892,2.194473892,0.932567960419511,-0.952095045287863,-1.48827969793063,0.514749534046176
1605,4.269021,0.0009787891365,0.5954577,0.2207925,2.48766232433502,0.000620330289734279,0.007454027276,0.600956961144365,0.112392658748803,0.1367830614,-0.2198137109,-0.05707060889,-0.1293290341,26,4.269021,0.01266732808,0.5954577,0.2207925,3.07332623128428,0.0177669739754816,0.028561952,0.542116661116737,0.207592959674656,0.163900441,-0.2081251719,-0.1715999694,-0.135338489,62,4.269021,0.05288525499,0.5954577,0.2207925,2.24140860402431,0.0445562613399029,0.06563598636,0.551406825041991,4.09456443935862e-06,0.0729,-0.167907245,0.04548602363,-0.007271524523,94,4.269021,0.5637346296,0.5954577,0.2207925,3.03524909822653,0.00623287691532111,0.0231478252,0.594697140120418,0.162916588764047,0.1579786427,0.3429421296,-0.1831973128,-0.1348308175,49,14.07418,9.774185,7.374185,3.4,9.099995,4.8,2.4,-0.8509205272,-0.6315441553,-0.5049681857,-0.7142506766,13.8056507816,9.5056557884,7.105655788,10.4056507884,-7.22030010050625,-8.47305397184788,-8.38916156331351,-3.55532278699515
1606,6.444955,6.51e-06,0.8859912,0.1585274,5.36980616610959,0.0154618165298099,0.000472,0.375764449856613,0.631849827302126,0.2464303902,-0.1585208897,-0.6163591154,-0.2459579789,280,6.444955,0.001110019282,0.8859912,0.1585274,7.05684955715648,0.000882260442698507,0.001274493,0.919979156820915,0.166173577944044,0.145061174,-0.1574173807,-0.1649073582,-0.143786681,666,6.444955,0.01730421487,0.8859912,0.1585274,6.65729205951045,0.0151289906345492,0.01274881737,0.912746690777001,0.14392546608395,0.05200412856,-0.1412231851,-0.1285307433,-0.03925531119,1043,6.444955,0.5892654099,0.8859912,0.1585274,6.82093088616924,8.60766357220452e-05,0.000405,0.87656454709071,0.182004155054186,0.1654418061,0.4307380099,-0.1673199647,-0.1650365367,408,15.5819,9.781898,6.681898,2.7,11.400002,5.6,2.5,-0.9214477869,-0.8197244751,-0.662500307,-0.8920629957,15.568725456696,9.768723460696,6.668723460696,12.868725456696,-26.6105442248641,-36.5858011317581,-37.0230399748082,-12.6486694275932
1607,7.427345,0.4559843878,0.5677641,1.682971,5.60552390334597,0.330705507844748,0.259857417,0.59307473903059,1.35762560546904,0.6002493515,-1.226986612,-0.9960994802,-0.3403919345,43,7.427345,0.7600971557,0.5677641,1.682971,6.05532700291477,0.710820275990802,0.49852477,0.553242687664825,1.61610438148437,0.600466959,-0.9228738443,-0.8454845339,-0.10194219,113,7.427345,1.068600066,0.5677641,1.682971,5.71390791318513,0.897055873813208,0.6887123145,0.565837185376013,1.41902022023302,0.3316126458,-0.6143709337,-0.4867482824,0.3570996687,170,7.427345,2.525443447,0.5677641,1.682971,6.20309999255949,1.29645110252928,1.000666038,0.545021574582565,1.66905648347816,0.3302014615,0.8424724466,-0.5250028471,0.6704645766,229,4.914832,4.014832,3.414832,1.9,2.3,1.4,0.8,-0.3254873514,-0.1650826064,-0.1121854819,-0.05546595961,4.77221392285,3.87221392395,3.27221392434,2.87221392435,-3.60982935297501,-3.01247487791846,-2.51855782132884,0.449778516980922
1608,6.243033,0.2059694533,0.598734,1.169178,4.83440569950301,0.0957461937873102,0.09656541068,0.695152567783773,0.630408964132606,0.3391509023,-0.9632085467,-0.2963993721,-0.2425854916,76,6.243033,0.3979535432,0.598734,1.169178,6.73998657666867,0.392836526968518,0.3054342587,0.625855148595569,1.27263503837742,0.7751617964,-0.7712244568,-0.8645051905,-0.4697275377,193,6.243033,0.6424715096,0.598734,1.169178,6.85357520924394,0.76290932618741,0.5852161512,0.586741734973093,1.49789888775128,0.6676195103,-0.5267064904,-0.7288527774,-0.08240335908,358,6.243033,1.885132522,0.598734,1.169178,6.43596144301431,0.706674107849886,0.5438162485,0.606615802376702,1.28689009732699,0.4427442748,0.7159545222,-0.6575471379,0.1010719737,369,5.697845,4.597845,3.797845,2,2.9,1.8,1,-0.4951494933,-0.2900884215,-0.1465361351,-0.1615704051,5.64165737141,4.54165737115,3.74165737142,3.64165737142,-7.37756129030961,-6.94396792160315,-4.78884035497779,-2.23321760554768
1609,7.727304,0.1958023541,0.9532801,1.449529,9.90360015364809,0.621613136137363,0.4156317738,0.748163674149173,3.26516779640579,0.495610191,-1.253726646,-2.342207461,-0.07997841713,8,7.727304,0.419779609,0.9532801,1.449529,8.75070576104564,0.354263457944215,0.339279058,1.10574361801792,1.79994627969226,0.252044658,-1.029749391,-1.332809303,0.0872344,39,7.727304,0.7437447463,0.9532801,1.449529,9.98846756425922,0.813947750477735,0.6495500284,1.09004380107152,2.2970923012716,0.2201364745,-0.7057842537,-1.355486373,0.4294135539,75,7.727304,2.46163044,0.9532801,1.449529,9.54409328389733,0.430139795726604,0.4194266828,1.23974076027986,1.74215742461814,0.2028856308,1.01210144,-1.584774266,0.216541052,61,3.85554,3.05554,2.45554,1.2,2.1,1.3,0.7,-0.3298643298,-0.3876317899,-0.2372499416,-0.3620570177,3.700173887,2.900173887,2.3001738876,2.5001738871,-1.39949582701557,-4.08395432165284,-3.51097851343367,-1.11669168662746
1610,5.967143,0.1375747902,0.6336578,0.9809357,7.14819164182031,0.120269976465318,0.1150831264,0.689504683431042,1.07515168923276,0.9812720647,-0.8433609098,-0.9546059681,-0.8661889383,232,5.967143,0.2942874639,0.6336578,0.9809357,6.45691399466361,0.302161952824526,0.248162958,0.648117847034866,1.02993919630799,0.736422265,-0.6866482361,-0.7265286555,-0.488259307,627,5.967143,0.5205308093,0.6336578,0.9809357,6.78747252286704,0.53911586001906,0.4180704997,0.6623073613564,1.0911426497594,0.4828341578,-0.4604048907,-0.5514300561,-0.06476365814,1035,5.967143,1.680266906,0.6336578,0.9809357,6.85723667173406,0.537697721040535,0.4210073568,0.648707477406142,1.15346671314986,0.5892515812,0.699331206,-0.6405062566,-0.1682442243,1004,5.949356,4.749356,3.849356,2,3.1,1.9,1,-0.5473198817,-0.327584054,-0.2208458275,-0.2201633933,5.924362466262,4.7243624683,3.82436246728,3.92436246728,-14.376917142031,-14.1848056327107,-12.2941918665009,-5.78928643087335
